epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
128,32.8464,0.57975,0.58603,0.87569,0.83834,0.78647,0.84172,0.67101,0.7093,0.93332,0.96973,0.00020225,0.00020225,0.00020225
129,33.0759,0.59739,0.57265,0.88648,0.82901,0.79777,0.84389,0.68,0.71636,0.93129,0.97038,0.000194,0.000194,0.000194
130,33.3175,0.6129,0.59681,0.88973,0.83588,0.78606,0.84145,0.68826,0.70604,0.91126,0.97106,0.00018575,0.00018575,0.00018575
131,33.5497,0.58672,0.58071,0.8911,0.83706,0.77883,0.83745,0.6864,0.69583,0.89923,0.97214,0.0001775,0.0001775,0.0001775
132,33.787,0.58952,0.57525,0.87179,0.77942,0.82207,0.83346,0.68282,0.68256,0.91439,0.96551,0.00016925,0.00016925,0.00016925
133,34.0145,0.60109,0.57472,0.87557,0.77996,0.8043,0.83174,0.67846,0.68575,0.91761,0.96349,0.000161,0.000161,0.000161
134,34.2556,0.58031,0.5808,0.88363,0.7919,0.79759,0.83189,0.6804,0.70122,0.90386,0.96344,0.00015275,0.00015275,0.00015275
135,34.4826,0.5726,0.55585,0.87569,0.84375,0.75933,0.8122,0.67412,0.71086,0.90366,0.96718,0.0001445,0.0001445,0.0001445
136,34.7235,0.55535,0.56693,0.88902,0.88409,0.76609,0.83665,0.68216,0.69504,0.90383,0.96763,0.00013625,0.00013625,0.00013625
137,34.9538,0.59632,0.5802,0.88443,0.87699,0.75821,0.83846,0.69603,0.68182,0.90604,0.96732,0.000128,0.000128,0.000128
138,35.1928,0.60367,0.5799,0.87795,0.86644,0.7677,0.83836,0.69223,0.67395,0.923,0.96746,0.00011975,0.00011975,0.00011975
139,35.421,0.5603,0.5637,0.88806,0.88653,0.77445,0.83821,0.69152,0.67616,0.91728,0.96584,0.0001115,0.0001115,0.0001115
140,35.654,0.55508,0.56565,0.87872,0.84339,0.78121,0.83207,0.68364,0.67035,0.91165,0.96475,0.00010325,0.00010325,0.00010325
141,36.5701,0.54131,0.53516,0.86299,0.84329,0.77445,0.83015,0.68353,0.67202,0.91543,0.9683,9.5e-05,9.5e-05,9.5e-05
142,36.8469,0.51459,0.52851,0.85948,0.82257,0.78814,0.82897,0.68465,0.67499,0.91276,0.97043,8.675e-05,8.675e-05,8.675e-05
143,37.0729,0.52588,0.52461,0.86231,0.81595,0.7885,0.83006,0.68438,0.67689,0.91146,0.97368,7.85e-05,7.85e-05,7.85e-05
144,37.3072,0.5311,0.51787,0.8626,0.82605,0.76609,0.83021,0.68353,0.68196,0.90514,0.97228,7.025e-05,7.025e-05,7.025e-05
145,37.649,0.49931,0.50414,0.85857,0.81872,0.76609,0.82939,0.67943,0.68733,0.90315,0.97214,6.2e-05,6.2e-05,6.2e-05
146,37.8801,0.51034,0.52019,0.85461,0.84343,0.76752,0.82981,0.68123,0.69189,0.89988,0.97316,5.375e-05,5.375e-05,5.375e-05
147,38.1117,0.52796,0.53213,0.86392,0.84566,0.76775,0.82888,0.67814,0.68986,0.90263,0.97283,4.55e-05,4.55e-05,4.55e-05
148,38.3449,0.50672,0.51471,0.87448,0.84702,0.77284,0.8306,0.67915,0.68981,0.89662,0.97716,3.725e-05,3.725e-05,3.725e-05
149,38.5693,0.52063,0.52424,0.86294,0.84728,0.77284,0.83081,0.68264,0.68643,0.89603,0.97535,2.9e-05,2.9e-05,2.9e-05
150,38.7988,0.49745,0.49746,0.84225,0.84795,0.77719,0.83146,0.68346,0.68457,0.90063,0.97356,2.075e-05,2.075e-05,2.075e-05
